rowid,univid,profDept,profRatings,profAvg,profEasy,profId
2778,825,"Information Science",2,1.2,3.5,507287
2779,825,Anthropology,2,5,3,1830413
2780,825,English,2,5,3.5,624721
2781,825,Religion,2,3.5,4,456781
2782,825,Business,2,3.5,3,1672869
2783,825,French,2,3,4,1786160
2784,825,Religion,2,4.8,5,1466217
2785,825,Mathematics,2,4.2,3.5,1678089
2786,825,English,2,3.5,3,1785122
2787,825,Philosophy,2,5,2,227595
2788,825,Education,2,2.5,2,495535
2789,825,"Fine Arts",2,3,3,633054
2790,825,Biology,2,5,5,1533617
2791,825,History,2,4.2,1,1774849
2792,825,Languages,2,4.8,3,955218
2793,825,Communication,2,3,4,594939
2794,825,Engineering,2,4.2,2.5,896388
2795,825,English,2,4.8,4.5,1495470
2796,825,"Social Work",2,4.2,4.5,1651292
2797,825,Engineering,2,4.8,4,740215
2798,825,Management,2,2.8,3,548139
2799,825,Mathematics,2,2,1.5,893069
2800,825,Geography,2,4.8,4.5,848458
2801,825,History,2,4.8,2.5,935971
2802,825,Spanish,2,5,5,1532919
2803,825,Biology,2,4.5,4,784313
2804,825,Engineering,2,3.2,3.5,1275085
2805,825,English,2,2.8,4,1137595
2806,825,"Political Science",2,5,4.5,1164979
2807,825,Management,2,1.8,2.5,618477
2808,825,"Political Science",2,5,3,1837254
2809,825,"Social Work",2,5,4,1019672
2810,825,Theater,2,3.2,2.5,1158338
2811,825,Theater,2,1,4,748450
2812,825,"Not Specified",2,4.5,3.5,647178
2813,825,"Social Work",2,3.2,3.5,734022
2814,825,"Not Specified",2,3,4,1205937
2815,825,History,2,3.8,3.5,1797709
2816,825,Management,2,2.8,2.5,740859
2817,825,"Art & Design",2,4.8,3,947366
2818,825,English,2,4.5,3,665009
2819,825,"Not Specified",2,4.8,4,760672
2820,825,Philosophy,2,4.2,3.5,1646415
2821,825,Languages,2,4.8,4,843523
2822,825,Business,2,4,3.5,1123633
2823,825,"Computer Science",2,1,1,1572067
2824,825,Dance,2,5,4.5,856758
2825,825,English,2,2.8,1.5,1061518
2826,825,Japanese,2,3.8,2.5,1248962
2827,825,English,2,3,2.5,741841
2828,825,Journalism,2,5,4,1777099
2829,825,Mathematics,2,3,2.5,964897
2830,825,"Exercise & Sport Science",2,3.8,5,939426
2831,825,"Computer Science",2,4.2,2,1156654
2832,825,Economics,2,3.2,3.5,1719341
2833,825,Spanish,2,4.5,3.5,1562785
2834,825,Biology,2,3,1.5,1053010
2835,825,Mathematics,2,3.8,4.5,855608
2836,825,Economics,2,3.8,4.5,1787007
2837,825,History,2,3.8,3,1735107
2838,825,Business,2,2.2,1,1718469
2839,825,"Social Work",2,4.8,4,1199473
2840,825,Engineering,2,4.5,4.5,1026924
2841,825,Engineering,2,5,2.5,1777821
2842,825,Theater,2,4.8,4.5,788881
2843,825,Languages,2,5,4.5,828296
2844,825,"Political Science",2,4,1.5,1788780
2845,825,History,2,3,4.5,782037
2846,825,Communication,2,2.8,3,1814560
2847,825,"Urban Studies",2,3.8,3,1052665
2848,825,Psychology,2,3,2,1844280
2849,825,Business,2,4.5,3,1242585
2850,825,Biology,2,4.2,3.5,1849589
2851,825,Education,2,3.5,4.5,890254
2852,825,"Labor Studies",2,3.2,5,1517000
2853,825,"Criminal Justice",2,2.2,1.5,1380916
2854,825,"Food Science",2,4,4,987331
2855,825,History,2,3.8,4,875290
2856,825,Languages,2,4.8,4.5,618276
2857,825,Linguistics,2,3.5,3.5,1283114
2858,825,Linguistics,2,5,4.5,1475228
2859,825,Philosophy,2,4.8,3.5,1572073
2860,825,Sociology,2,2.5,4,1767719
2861,825,"Food Science",2,4,3,987330
2862,825,Religion,2,1.2,3,984946
2863,825,English,2,4,3.5,1366688
2864,825,"Music Performance",2,3.8,4,1653581
2865,825,Engineering,2,4.8,5,417989
2866,825,History,2,4.8,4.5,1787970
2867,825,"Computer Science",2,2,1.5,1580600
2868,825,Biology,2,3.8,2.5,787469
2869,825,Journalism,2,3.8,4,1579628
2870,825,Engineering,2,2.8,3,907863
2871,825,Languages,2,5,5,866103
2872,825,English,2,4.5,3.5,753532
2873,825,"Exercise & Sport Science",2,3.2,4,1293897
2874,825,"Physics & Astronomy",2,5,4,1645962
2875,825,Statistics,2,1.8,2,998618
2876,825,"Labor Studies",2,3,4,905236
2877,825,"Political Science",2,1.2,1.5,1428537
2878,825,"Criminal Justice",2,3.5,4,878699
2879,825,Engineering,2,5,5,1584183
2880,825,Mathematics,2,4.8,4.5,1069542
2881,825,"Human Resource Management",2,2.8,4,1843879
2882,825,Business,2,1.2,2.5,432818
2883,825,Nursing,2,2.5,3.5,1096395
2884,825,Sociology,2,3.5,4,1773722
2885,825,"Health Science",2,3.8,4.5,644278
2886,825,"Public Health",2,5,5,1754612
2887,825,Linguistics,2,4.8,3,1559676
2888,825,Music,2,5,4,734644
2889,825,"Social Science",2,5,5,1564207
2890,825,Psychology,2,4,4.5,851072
2891,825,Journalism,2,4.5,4,1561656
2892,825,"Food Science",2,5,4,559143
2893,825,"Social Work",2,4.5,3,1114052
2894,825,Mathematics,2,4.2,5,1846760
2895,825,"Political Science",2,3.5,3,1631499
2896,825,English,2,2.5,1,1084912
2897,825,Mathematics,2,4.5,2,603741
2898,825,English,2,3.5,3.5,830197
2899,825,French,2,4.8,4,1827479
2900,825,Chemistry,2,4.2,1.5,1797147
2901,825,English,2,4.8,2,896932
2902,825,Communication,2,4.5,4.5,1828910
2903,825,Psychology,2,5,3.5,1459628
2904,825,"Computer Science",2,3.8,1.5,742884
2905,825,Languages,2,1,1,618490
2906,825,"Leadership & Organization",2,4.2,4.5,1188396
2907,825,"Ecology & Evolutionary Biology",2,4.8,2.5,1807178
2908,825,Engineering,2,4,4,1096309
2909,825,Education,2,3.2,2.5,1100298
2910,825,"Social Work",2,3.2,4,1674983
2911,825,Psychology,2,4.8,3.5,637925
2912,825,Physics,2,4.2,3,1847793
2913,825,"Art & Design",2,1.8,4,990548
2914,825,Dance,2,5,5,1807254
2915,825,Philosophy,2,3.2,3,1137394
2916,825,Mathematics,2,4.8,4,1346784
2917,825,"Computer Science",2,3.5,3,620486
2918,825,Languages,2,4.2,4.5,985096
2919,825,Physics,2,5,4.5,1579636
2920,825,Mathematics,2,5,4.5,687540
2921,825,"Criminal Justice",2,5,4,989091
2922,825,"Fine Arts",2,4.2,3.5,729835
2923,825,"Art History",2,4.2,5,779975
2924,825,Biology,2,3,2,1245058
2925,825,Mathematics,2,1.2,2,1811412
2926,825,Physics,2,2.2,1.5,1676054
2927,825,"Criminal Justice",2,5,5,839783
2928,825,Sociology,2,3.8,4,1794369
2929,825,English,2,4,2,986512
2930,825,Sociology,2,3,4.5,617274
2931,825,Psychology,2,3.8,2.5,1293704
2932,825,Education,2,3,4.5,894616
2933,825,Anthropology,2,5,5,770808
2934,825,Sociology,2,4.5,4.5,1393657
2935,825,English,2,3.8,4,1719893
2936,825,"Judaic Studies",2,3.2,3.5,1653832
2937,825,Physics,2,5,5,463253
2938,825,Accounting,2,1,1,1422205
2939,825,"American Studies",2,5,3.5,1809358
2940,825,Mathematics,2,3.5,2.5,1027862
2941,825,"Environmental Science",2,4.5,2.5,1770805
2942,825,Writing,2,4.8,3,1784712
2943,825,History,2,5,2,425984
2944,825,"Fine Arts",2,2.2,2.5,729832
2945,825,Business,2,5,5,1429872
2946,825,Science,2,4.5,3.5,1675619
2947,825,Philosophy,2,4.8,4,1664151
2948,825,Communication,2,4.5,4,358850
2949,825,"Social Work",2,1,3.5,786821
2950,825,"Political Science",2,2.8,2.5,1476245
2951,825,"Labor Studies",2,4.5,4.5,1440422
2952,825,Accounting,2,2.5,2,1361869
2953,825,Business,2,2,2.5,1697221
2954,825,Languages,2,4.5,3.5,707933
2955,825,History,2,5,4,1516474
2956,825,French,2,4.5,4,1789982
2957,825,Philosophy,2,3.2,3.5,1016462
2958,825,"Library Science",2,4,3,777232
2959,825,Sociology,2,4.5,3,1782395
2960,825,Sociology,2,5,4.5,1556547
2961,825,English,2,2.8,3,1323655
2962,825,Mathematics,2,3,3,1144111
2963,825,Economics,2,4.5,2,936621
2964,825,"Social Work",2,3.8,3,1118198
2965,825,Education,2,3.8,4,1053562
2966,825,Mathematics,2,3.8,3.5,1480657
2967,825,Biology,2,4,1,1652557
2968,825,"Landscape Architecture",2,4.5,2,1191997
2969,825,"Fine Arts",2,1.8,4,1019961
2970,825,Business,2,3,2.5,1536396
2971,825,Chemistry,2,5,3.5,1802129
2972,825,Psychology,2,4,4,1165104
2973,825,"Art History",2,5,3.5,803427
2974,825,Agriculture,2,4.2,4,728325
2975,825,Chemistry,2,4.2,3,829268
2976,825,English,2,3.2,4,1634172
2977,825,Linguistics,2,3.8,2.5,753699
2978,825,Mathematics,2,5,5,1638706
2979,825,English,2,3.8,3,918676
2980,825,Psychology,2,3.5,3.5,1013600
2981,825,Mathematics,2,5,4.5,1399535
2982,825,Physics,2,1.2,1,1643628
2983,825,Sociology,2,3.8,5,1739511
2984,825,English,2,3,2.5,537875
2985,825,Writing,2,2.8,2,1393630
2986,825,Music,2,4.8,4,1813737
2987,825,"Fine Arts",2,3.8,2,1010123
2988,825,"Social Work",2,3.8,2.5,1046382
2989,825,Mathematics,2,2,2,1341807
2990,825,Spanish,2,2.5,3.5,1751397
2991,825,"Operations Management",2,1.5,1,1043312
2992,825,Philosophy,2,5,5,732885
2993,825,"Comparative Literature",2,4.5,3,1560035
2994,825,Biology,2,3.5,3.5,827382
2995,825,English,2,2.5,2.5,1534128
2996,825,Law,2,3,2,1790891
2997,825,Mathematics,2,5,2,1287259
2998,825,"Political Science",2,3.5,4,1493685
2999,825,Mathematics,2,4.8,4,1499737
3000,825,History,2,2.8,3,1251544
3001,825,Linguistics,2,4.2,3,1771234
3002,825,English,2,5,3.5,885395
3003,825,"Social Work",2,3.8,4,1110471
3004,825,Communication,2,5,4.5,1784701
3005,825,Engineering,2,1.8,2,1828988
3006,825,"Human Resource Management",2,1,1.5,1747576
3007,825,Writing,2,4.8,5,1275980
3008,825,"African Studies",2,5,5,1811837
3009,825,"Not Specified",2,3.8,2.5,1649626
3010,825,Economics,2,5,3,1671687
3011,825,"Library & Information Science",2,2.8,3,966234
3012,825,"Political Science",2,2.8,4.5,1583117
3013,825,Anthropology,2,4.5,3.5,1730463
3014,825,Biology,2,1.5,3.5,799610
3015,825,Engineering,2,5,2,744628
3016,825,Education,2,5,4,855279
3017,825,Linguistics,2,3.2,4,1376994
3018,825,Languages,2,4.8,4,524883
3019,825,Spanish,2,1,1.5,930879
3020,825,"Computer Science",2,4.8,2.5,1270115
3021,825,"Social Work",2,5,4,1583760
3022,825,Mathematics,2,5,3,1679457
3023,825,Education,2,3,5,1360362
3024,825,"Fine Arts",2,3.2,3,1070982
3025,825,"Environmental Science",2,4.2,3,1683721
3026,825,Geology,2,5,4.5,1174137
3027,825,"Computer Science",2,5,5,1830810
3028,825,English,2,2.8,5,857635
3029,825,"Exercise & Sport Science",2,5,5,1770391
3030,825,Business,2,1.8,2.5,1575878
3031,825,Engineering,2,4.2,3,866233
3032,825,"Political Science",2,2.8,2,1026292
3033,825,"Art History",2,5,5,772559
3034,825,"Information Technology",2,3.8,4.5,1732973
3035,825,Communication,2,2.5,1.5,772742
3036,825,Education,2,4.2,2.5,1098818
3037,825,"Political Science",2,4.8,3.5,1699703
3038,825,"Not Specified",2,5,5,441854
3039,825,Education,2,5,1.5,980364
3040,825,Geology,2,5,3,1154552
3041,825,Engineering,2,3,1,654831
3042,825,Languages,2,4,2.5,341286
3043,825,"Library & Information Science",2,2.8,2,1440316
3044,825,"Political Science",2,4.2,3.5,1733575
3045,825,History,2,4.8,5,242969
3046,825,Classics,2,4,4.5,1777201
3047,825,"Social Work",2,1.8,2,1492892
3048,825,History,2,4,3.5,1312686
3049,825,"Labor Studies",2,4.5,4,1398209
3050,825,English,2,2,1.5,1083807
3051,825,"Judaic Studies",2,3.8,5,781203
3052,825,Engineering,2,4,4,771028
3053,825,Philosophy,2,4.5,2,984512
3054,825,Economics,2,5,1.5,837616
3055,825,Engineering,2,3.5,3.5,635781
3056,825,Philosophy,2,2.5,3,1275157
3057,825,"Public Health",2,1.8,2.5,1253675
3058,825,Classics,2,3.5,3.5,1137327
3059,825,Economics,2,5,4,1412500
3060,825,Statistics,2,1,1,1207177
3061,825,Writing,2,1.8,1.5,1005356
3062,825,"Computer Science",2,2.8,2.5,625978
3063,825,Engineering,2,5,3.5,1710408
3064,825,Engineering,2,4.8,4,210969
3065,825,Physics,2,5,4,1118231
3066,825,Education,2,2.5,3.5,1036592
3067,825,Italian,2,5,4.5,1456513
3068,825,Physics,2,1,3,803229
3069,825,English,2,1.8,3,648933
3070,825,Psychology,2,4.8,3.5,203396
3071,825,Writing,2,5,4,1749660
3072,825,Chemistry,2,4,3.5,1398031
3073,825,"Computer Science",2,5,5,538319
3074,825,Biology,2,3.8,2.5,575084
3075,825,Business,2,3.5,3,1446063
3076,825,Mathematics,2,5,3.5,1005594
3077,825,"Judaic Studies",2,3.8,5,1085274
3078,825,Film,2,3.5,3.5,1822025
3079,825,"Computer Science",2,5,5,161802
3080,825,Genetics,2,4.2,2.5,1795686
3081,825,English,2,1.5,1,746199
3082,825,Accounting,2,1,5,518957
3083,825,Biology,2,2.5,2.5,806038
3084,825,"Information Technology",2,5,5,1650197
3085,825,English,2,4.8,4.5,831952
3086,825,"Art History",2,2.2,4,986966
3087,825,Music,2,3.5,2,1236861
3088,825,English,2,1,2.5,647655
3089,825,Biology,2,4.2,3,542713
3090,825,Italian,2,4.5,4,1139864
3091,825,English,2,5,3.5,703416
3092,825,Philosophy,2,1.2,1.5,823148
3093,825,Psychology,2,5,4.5,1607960
3094,825,"Computer Science",2,3.8,3.5,1838183
3095,825,"Marine Sciences",2,5,5,1660639
3096,825,Nursing,2,1,2.5,839263
3097,825,Italian,2,4.8,4.5,908471
3098,825,Mathematics,2,2.8,2.5,628222
3099,825,Business,2,1.5,1.5,549445
3100,825,History,2,3,3,1624321
3101,825,Communication,2,5,5,1299411
3102,825,Spanish,2,4.5,4,990692
3103,825,Biology,2,5,3,1767996
3104,825,Economics,2,4,3,1185816
3105,825,Engineering,2,1,1,1110307
3106,825,"Social Work",2,4.8,4.5,1716669
3107,825,Finance,2,2,1.5,1050844
3108,825,Spanish,2,4,4,1808746
3109,825,Chinese,2,3.8,4.5,1557616
3110,825,"Art & Design",2,2.8,4,980931
3111,825,History,2,1,1,237013
3112,825,"Urban Studies",2,3.8,2,1220136
3113,825,English,2,1,1.5,961783
3114,825,"Social Work",2,3,2.5,1288108
3115,825,"Labor Studies",2,1.2,2.5,1302048
3116,825,Sociology,2,5,3.5,788799
3117,825,"American Studies",2,4.8,3,935369
3118,825,English,2,5,2.5,1072704
3119,825,Mathematics,2,2.8,2.5,1096356
3120,825,Mathematics,2,1.5,2,467149
3121,825,Mathematics,2,3.5,3,1794789
3122,825,Statistics,2,1,1.5,1771093
3123,825,"Computer Science",2,3.2,5,790191
3124,825,"Social Work",2,1.8,4,1211855
3125,825,Writing,2,4,4,1323660
3126,825,Accounting,2,3,2.5,1830429
3127,825,Biology,2,3,4,1579342
3128,825,"Animal Science",2,2,2,1691491
3129,825,Accounting,2,2.2,3,947866
3130,825,English,2,5,4,465672
3131,825,"Operations Management",2,4.8,4,1105214
3132,825,Finance,2,2.8,2.5,1510993
3133,825,Engineering,2,2.5,2.5,379814
3134,825,Physics,2,3.5,3.5,1100465
3135,825,Music,2,1.5,2.5,624703
3136,825,"Social Work",2,5,4,1530869
3137,825,Engineering,1,5,2,1093556
3138,825,"Social Work",1,3,3,966764
3139,825,Engineering,1,5,4,1820295
3140,825,"Social Work",1,4.5,4,910575
3141,825,"Political Science",1,4.5,5,1805716
3142,825,"Social Work",1,1,1,893968
3143,825,English,1,4.5,4,1143749
3144,825,Engineering,1,5,5,1797948
3145,825,Biology,1,1,1,1122496
3146,825,"Social Work",1,4.5,3,1844364
3147,825,Engineering,1,2.5,2,963013
3148,825,"African Studies",1,4.5,5,989805
3149,825,"Fine Arts",1,4,4,729837
3150,825,Economics,1,4,3,1615233
3151,825,Engineering,1,5,3,916935
3152,825,Writing,1,4.5,2,931768
3153,825,"Comparative Literature",1,4.5,5,1770983
3154,825,"Social Work",1,5,5,1492674
3155,825,Geography,1,2,2,1121804
3156,825,Chemistry,1,5,5,759964
3157,825,English,1,5,4,1266707
3158,825,Mathematics,1,4,5,937436
3159,825,Languages,1,5,4,853180
3160,825,"Art History",1,3.5,5,896210
3161,825,"Information Technology",1,5,5,1720978
3162,825,"Art & Design",1,5,3,916145
3163,825,Journalism,1,3.5,4,1505249
3164,825,Journalism,1,3,3,778545
3165,825,Science,1,1,5,808169
3166,825,Italian,1,4.5,4,1056190
3167,825,Chemistry,1,5,2,974257
3168,825,Literature,1,4,4,1308445
3169,825,English,1,5,2,799236
3170,825,Journalism,1,5,5,1288573
3171,825,Mathematics,1,5,3,1710055
3172,825,Sociology,1,5,5,1794257
3173,825,"Library & Information Science",1,5,4,1788533
3174,825,Geography,1,5,2,1681698
3175,825,Communication,1,5,5,1852074
3176,825,"Art & Design",1,3.5,3,1488073
3177,825,Engineering,1,5,5,844615
3178,825,"Biochem. & Molecular Biology",1,5,3,1518055
3179,825,Italian,1,5,2,829994
3180,825,Economics,1,2.5,3,786297
3181,825,Psychology,1,1,5,575188
3182,825,Theater,1,5,5,1051554
3183,825,Geography,1,5,5,1836005
3184,825,History,1,4.5,3,1627033
3185,825,Communication,1,4,5,1828231
3186,825,Theater,1,4.5,3,1784725
3187,825,Spanish,1,4.5,5,1715794
3188,825,Business,1,5,4,1617878
3189,825,"Educational Psychology",1,1,1,898384
3190,825,Biology,1,4.5,5,1017329
3191,825,"Marine Sciences",1,4,3,1161291
3192,825,English,1,5,3,1687213
3193,825,Psychology,1,4,3,1812596
3194,825,Economics,1,3.5,3,991780
3195,825,Sociology,1,4.5,5,1734432
3196,825,Science,1,5,1,1334109
3197,825,Engineering,1,3.5,3,1118613
3198,825,Statistics,1,1.5,3,1627637
3199,825,Engineering,1,3.5,1,1448304
3200,825,Chinese,1,1,1,899079
3201,825,History,1,4.5,4,1565383
3202,825,Communication,1,3.5,3,1835320
3203,825,Physics,1,3,1,1815764
3204,825,Psychology,1,5,3,1364754
3205,825,"Political Science",1,2,2,1584743
3206,825,"Labor Studies",1,1,1,1793898
3207,825,"Political Science",1,3,3,1545721
3208,825,English,1,4.5,4,1533903
3209,825,Sociology,1,4,2,687810
3210,825,"Exercise & Sport Science",1,5,4,1847838
3211,825,Philosophy,1,4,4,1489903
3212,825,Writing,1,2.5,3,1850623
3213,825,English,1,5,3,800379
3214,825,"Information Technology",1,4,3,1731421
3215,825,Anthropology,1,4,3,1699469
3216,825,Education,1,5,5,1675117
3217,825,"Criminal Justice",1,5,5,1287699
3218,825,"Landscape Architecture",1,5,4,1808100
3219,825,"Labor Studies",1,4,4,1348509
3220,825,"Political Science",1,5,4,639991
3221,825,Music,1,1.5,1,935039
3222,825,Mathematics,1,1.5,2,792333
3223,825,"Exercise & Sport Science",1,5,3,1138254
3224,825,Anthropology,1,4.5,3,1828149
3225,825,"Social Work",1,1.5,5,1150385
3226,825,"Not Specified",1,2.5,3,1833647
3227,825,Statistics,1,3,2,644525
3228,825,Philosophy,1,2.5,1,823668
3229,825,"Social Work",1,5,3,1243449
3230,825,Biotechnology,1,5,3,1819913
3231,825,"Public Health",1,5,5,1096144
3232,825,Economics,1,4.5,3,1164909
3233,825,Economics,1,2,3,998614
3234,825,Finance,1,3,3,1151530
3235,825,Meteorology,1,4.5,3,1746399
3236,825,English,1,5,1,942967
3237,825,Psychology,1,5,5,831765
3238,825,Philosophy,1,5,4,1141020
3239,825,English,1,2.5,2,1747531
3240,825,Literature,1,4.5,5,1292055
3241,825,Education,1,1.5,2,1118355
3242,825,"Chemical & Biological Engin.",1,2,4,1785747
3243,825,Mathematics,1,4,5,1254238
3244,825,Philosophy,1,5,3,776976
3245,825,Psychology,1,1,5,1189882
3246,825,Management,1,2,4,652581
3247,825,"Art History",1,4,4,1553037
3248,825,Mathematics,1,3,3,1334300
3249,825,Mathematics,1,5,3,1137725
3250,825,Physics,1,1,3,1797428
3251,825,Psychology,1,2,2,1535623
3252,825,"Social Work",1,4.5,3,1026655
3253,825,Dance,1,5,3,887782
3254,825,Engineering,1,5,3,1747152
3255,825,Physics,1,5,2,1841742
3256,825,"Art History",1,5,2,1319183
3257,825,"Marine Sciences",1,4,5,1519448
3258,825,"Comparative Literature",1,4,4,1680074
3259,825,Accounting,1,5,4,1651459
3260,825,Engineering,1,5,4,859762
3261,825,Physics,1,4,4,787545
3262,825,Communication,1,5,2,1769962
3263,825,Psychology,1,5,5,1784031
3264,825,"Not Specified",1,4,5,1733077
3265,825,Education,1,5,4,1004470
3266,825,Nutrition,1,5,3,951302
3267,825,History,1,3.5,3,852668
3268,825,Engineering,1,5,2,740198
3269,825,English,1,5,3,1560920
3270,825,Classics,1,5,5,1416157
3271,825,Spanish,1,5,3,979983
3272,825,"Computer Science",1,2,1,1833903
3273,825,"Marine Sciences",1,2.5,4,1544366
3274,825,Psychology,1,4,4,1277249
3275,825,Italian,1,4,4,1137860
3276,825,History,1,4.5,2,1073510
3277,825,Business,1,2,3,1084316
3278,825,Engineering,1,1,2,937029
3279,825,"Social Work",1,2.5,4,1047936
3280,825,Biology,1,4,4,821119
3281,825,Education,1,1.5,3,827786
3282,825,English,1,4,3,1828785
3283,825,"Marine Sciences",1,1.5,1,1142688
3284,825,Education,1,5,3,1749376
3285,825,Journalism,1,4.5,3,1473574
3286,825,"Computer Science",1,2.5,2,1847980
3287,825,Engineering,1,3,3,1734958
3288,825,"Art History",1,5,5,1834548
3289,825,Law,1,1.5,1,1833342
3290,825,Engineering,1,4,4,1009577
3291,825,English,1,5,1,859719
3292,825,"Social Science",1,5,4,709183
3293,825,Psychology,1,2.5,4,783843
3294,825,Music,1,3.5,5,966569
3295,825,English,1,5,3,1689592
3296,825,Biology,1,5,5,961480
3297,825,"Plant & Soil Science",1,3.5,3,1326591
3298,825,German,1,5,4,1494026
3299,825,"Ethnic Studies",1,5,3,691833
3300,825,Engineering,1,3.5,5,949044
3301,825,Engineering,1,4.5,4,1449214
3302,825,"Computer Science",1,4.5,4,829216
3303,825,Business,1,5,4,1766379
3304,825,"Labor Studies",1,4,5,1397631
3305,825,"Social Work",1,5,3,1236925
3306,825,Accounting,1,5,3,944276
3307,825,"Political Science",1,1,2,1494474
3308,825,Languages,1,4,5,1564265
3309,825,Physics,1,3,5,1424377
3310,825,English,1,5,4,1827821
3311,825,"Computer Science",1,3.5,2,1452375
3312,825,Arabic,1,4.5,4,1838305
3313,825,Psychology,1,5,5,1674738
3314,825,"Computer Science",1,5,3,1474334
3315,825,Photography,1,2,3,1690249
3316,825,Religion,1,4.5,4,1206182
3317,825,"Labor Studies",1,4.5,3,1578366
3318,825,Economics,1,4,3,1818703
3319,825,English,1,5,3,898419
3320,825,Nursing,1,4,3,1587113
3321,825,French,1,4,3,919777
3322,825,"Library & Information Science",1,5,5,1138963
3323,825,History,1,4,3,940696
3324,825,Physics,1,5,5,1679447
3325,825,Mathematics,1,1.5,1,1360963
3326,825,"Art History",1,5,5,1718460
3327,825,Anthropology,1,5,5,1836004
3328,825,Psychology,1,5,4,950530
3329,825,"Social Work",1,1.5,2,1817254
3330,825,Accounting,1,1.5,3,1820437
3331,825,English,1,5,1,564334
3332,825,Humanities,1,3,3,999032
3333,825,"Computer Science",1,5,4,1815726
3334,825,"Political Science",1,3,3,1741493
3335,825,Mathematics,1,5,4,1212411
3336,825,"Political Science",1,2,3,1246539
3337,825,"Computer Science",1,5,5,1340996
3338,825,"Art History",1,1.5,3,1004295
3339,825,"Ecology & Evolutionary Biology",1,5,4,1040726
3340,825,"Library & Information Science",1,4.5,2,1138962
3341,825,"Judaic Studies",1,4,2,1027117
3342,825,Chemistry,1,5,3,1837364
3343,825,"Environmental Science",1,4,3,1766073
3344,825,Archaeology,1,5,5,1846635
3345,825,Chemistry,1,4.5,3,1066834
3346,825,English,1,4,4,1832419
3347,825,Communication,1,5,2,669941
3348,825,Writing,1,3,1,738134
3349,825,Science,1,4.5,5,1532825
3350,825,Italian,1,5,1,1439963
3351,825,Geography,1,3.5,4,1804817
3352,825,English,1,5,4,1794341
3353,825,Finance,1,1,1,661803
3354,825,Pharmacy,1,4.5,3,1052327
3355,825,English,1,5,4,921364
3356,825,English,1,5,3,979710
3357,825,"Library & Information Science",1,5,2,1576268
3358,825,Meteorology,1,3,3,1678083
3359,825,Chemistry,1,4.5,2,1579618
3360,825,Geography,1,4,4,1850363
3361,825,Education,1,2.5,5,1327272
3362,825,English,1,4,3,1716152
3363,825,"Hispanic Studies",1,5,4,1777089
3364,825,Music,1,5,4,1819948
3365,825,"Public Health",1,4.5,5,1292443
3366,825,Communication,1,2.5,2,1661397
3367,825,Engineering,1,1.5,3,1336781
3368,825,Accounting,1,4.5,4,1826666
3369,825,"Political Science",1,4.5,3,767070
3370,825,Communication,1,5,5,1002975
3371,825,Statistics,1,3,3,1685676
3372,825,Engineering,1,5,4,775262
